"","CRIM","INDUS","NOX","RM","AGE","DIS","RAD","TAX","PTRATIO","B","LSTAT"
"26",0.280625077539961,-0.0815991127223647,-0.0489917084956701,-0.972855925388693,0.589530230309391,0.566966624024376,-0.550238125249842,-0.516080122672734,1.09443540355142,-0.0449291068161592,0.720597980921608
"27",0.17705665356491,-0.0815991127223647,-0.0489917084956701,-0.638925152009369,0.67513883556976,0.659244298636138,-0.550238125249842,-0.516080122672734,1.09443540355142,0.235377230044338,0.539760579480685
"28",0.340046802108081,-0.0815991127223647,-0.0489917084956701,-0.287574267358262,0.647711781284922,0.566467277382099,-0.550238125249842,-0.516080122672734,1.09443540355142,-0.0323776652779944,0.796457794360681
"29",0.241875548196111,-0.0815991127223647,-0.0489917084956701,0.348707600137982,0.747843395281317,0.567008230172471,-0.550238125249842,-0.516080122672734,1.09443540355142,0.272772103858356,0.297025419123036
"30",0.362102248672994,-0.0815991127223647,-0.0489917084956701,0.590743897834592,0.619817463458489,0.475019266001695,-0.550238125249842,-0.516080122672734,1.09443540355142,0.246818508735498,0.186844803905137
"31",0.417830456240499,-0.0815991127223647,-0.0489917084956701,-0.793409968557499,0.742631644921752,0.472394041375755,-0.550238125249842,-0.516080122672734,1.09443540355142,0.176744538642685,1.24312780293783
"32",0.50139030818881,-0.0815991127223647,-0.0489917084956701,-0.250843723519512,0.842202818262783,0.446823302756926,-0.550238125249842,-0.516080122672734,1.09443540355142,0.234862558072792,0.327940135536637
"33",0.512612002163928,-0.0815991127223647,-0.0489917084956701,-0.431540970307181,0.517267813255951,0.362821043335659,-0.550238125249842,-0.516080122672734,1.09443540355142,-0.388571868667055,1.582362930517
"34",0.42630495255496,-0.0815991127223647,-0.0489917084956701,-0.81212958979593,0.758217391054352,0.266139351520317,-0.550238125249842,-0.516080122672734,1.09443540355142,0.171709279312164,0.896442278199556
"35",0.582049583683444,-0.0815991127223647,-0.0489917084956701,-0.215724401499718,0.790641358615356,0.252681392094661,-0.550238125249842,-0.516080122672734,1.09443540355142,-0.304072621477649,1.06778742523282
"36",-0.90922178280978,-0.482789306549214,-0.422484747335977,-0.457013767619983,0.215544398702484,0.0444778304022146,-0.295168325444688,-0.757361759135445,0.376511490782369,0.302293143966927,-0.16792264720687
"37",-0.716025076339129,-0.482789306549214,-0.422484747335977,-0.596145487671775,0.0435650639649495,0.0541599591134208,-0.295168325444688,-0.757361759135445,0.376511490782369,0.237707843392725,0.105717942791314
"38",-0.806430790344104,-0.482789306549214,-0.422484747335977,-0.582438423243968,-0.597814481962582,0.336718246524436,-0.295168325444688,-0.757361759135445,0.376511490782369,0.302293143966927,-0.332220395005657
"39",-0.445062439424405,-0.482789306549214,-0.422484747335977,-0.40763296913219,-1.11825081920567,0.295320604634893,-0.295168325444688,-0.757361759135445,0.376511490782369,0.290940168392214,-0.0923026249922872
"40",-1.29896002473821,-1.38790742158539,-1.18425109271287,0.484733723641769,-1.65191773948462,0.924054208605759,-0.879080290733182,-1.01415108363308,-0.0081122811614903,0.298149577711894,-1.51060548614288
"41",-1.20861695222975,-1.38790742158539,-1.18425109271287,1.04579371075074,-2.17898296001255,0.924054208605759,-0.879080290733182,-1.01415108363308,-0.0081122811614903,0.298116898454232,-2.8089409707071
"42",-0.591879553525289,-0.29243979849266,-0.957581561363285,0.717890169665464,-4.95479273229391,1.03066873798407,-0.879080290733182,-1.21192417339395,-0.185168250175863,0.264312853347601,-1.32145428745865
"43",-0.543474549844103,-0.29243979849266,-0.957581561363285,-0.109746831948199,-3.608297729955,1.03066873798407,-0.879080290733182,-1.21192417339395,-0.185168250175863,0.257451417363128,-1.0174628068119
"44",-0.488496144313247,-0.29243979849266,-0.957581561363285,-0.0493403099450615,-3.63329603011504,1.03066873798407,-0.879080290733182,-1.21192417339395,-0.185168250175863,0.294320488192498,-0.605923716733645
"45",-0.609448440452666,-0.29243979849266,-0.957581561363285,-0.255243395754938,-0.658092093234542,1.03066873798407,-0.879080290733182,-1.21192417339395,-0.185168250175863,0.277595456140041,-0.190423797996003
"46",-0.454754610869264,-0.29243979849266,-0.957581561363285,-0.841849725480248,-0.933853527072636,0.817884183322213,-0.879080290733182,-1.21192417339395,-0.185168250175863,0.302293143966927,-0.0792115496063809
"47",-0.411167123090081,-0.29243979849266,-0.957581561363285,-0.680372573686801,-0.958255720243095,0.817884183322213,-0.879080290733182,-1.21192417339395,-0.185168250175863,0.302293143966927,0.463893279252838
"48",-0.320260206953703,-0.29243979849266,-0.957581561363285,-0.312637879504236,0.585704628439308,1.02043543841932,-0.879080290733182,-1.21192417339395,-0.185168250175863,0.288670728730116,0.936761206864092
"49",-0.273118853278128,-0.29243979849266,-0.957581561363285,-1.29668637298278,0.763379844691561,1.07835414941884,-0.879080290733182,-1.21192417339395,-0.185168250175863,0.302293143966927,1.75884401041358
"50",-0.339833666415525,-0.29243979849266,-0.957581561363285,-0.968087027897361,0.0594876223976001,1.14584732444598,-0.879080290733182,-1.21192417339395,-0.185168250175863,0.302293143966927,0.689053150390109
"51",-0.759335240876835,-0.553815452261332,-1.05830384752763,-0.41211083153887,-0.439965306074725,1.35493346574844,-0.550238125249842,-1.10590364376645,-0.693269454931314,0.297920805560024,0.379459515419246
"52",-1.09042379212029,-0.553815452261332,-1.05830384752763,-0.188019523657502,0.0856858909920951,1.35493346574844,-0.550238125249842,-1.10590364376645,-0.693269454931314,0.29271347700357,-0.211467632161006
"53",-0.992469959706301,-0.553815452261332,-1.05830384752763,0.370611930024662,-1.70535603943891,1.35493346574844,-0.550238125249842,-1.10590364376645,-0.693269454931314,0.302293143966927,-1.1766504431462
"54",-1.02638836663083,-0.553815452261332,-1.05830384752763,-0.36000872136352,-1.68224002930429,1.35493346574844,-0.550238125249842,-1.10590364376645,-0.693269454931314,0.302293143966927,-0.398022697867179
"55",-1.62681195059411,-0.996023052779192,-1.39750012627993,-0.524795694980629,-0.373268453272997,1.48742861899687,-0.879080290733182,0.553018767827512,1.13249465098317,0.302293143966927,0.538636503533254
"56",-1.64378403279048,-2.52428928202426,-1.48296939875256,1.32650297785861,-1.64442410235179,1.80688726113401,-0.295168325444688,-1.28888186719402,-0.185168250175863,0.299129571541611,-1.33180164334407
"57",-1.43588616448896,-3.1677437245337,-1.39750012627993,0.193849448472801,-0.844306666816435,1.90868127021608,-1.34255729172209,-0.467247940002201,-0.458312541843741,0.302293143966927,-1.02895987759494
"58",-1.60295155779653,-2.42289653795483,-1.38540949886497,0.778176854185275,-0.637751994951885,1.72590604659403,-0.295168325444688,-0.974419280744452,-1.54796482436943,0.289197330491352,-1.65961715665888
"59",-0.502971004054099,-0.675797371705912,-0.902495534184836,-0.144449763349387,-1.17338588880835,1.60873424294583,0.242081041222406,-0.712548550015269,0.582472872698929,0.281871502801376,-0.740995402451484
"60",-0.689102972227386,-0.675797371705912,-0.902495534184836,-0.466021596301305,-0.387085892703263,1.38656433970697,0.242081041222406,-0.712548550015269,0.582472872698929,0.302293143966927,-0.24894705203855
"61",-0.518594491500859,-0.675797371705912,-0.902495534184836,-0.749883319178759,0.166809942397109,1.46339594142402,0.242081041222406,-0.712548550015269,0.582472872698929,0.296449160064811,0.341919704678327
"62",-0.453972796553868,-0.675797371705912,-0.902495534184836,-0.40763296913219,0.730405990267394,1.35596667169148,0.242081041222406,-0.712548550015269,0.582472872698929,0.239487246638554,0.497655638276735
"63",-0.658813132063299,-0.675797371705912,-0.902495534184836,0.295088917963132,0.205912860014905,1.46342159253608,0.242081041222406,-0.712548550015269,0.582472872698929,0.302293143966927,-0.772835265335317
"64",-0.595303783536297,-0.675797371705912,-0.902495534184836,0.707363728489723,-0.524516542258043,1.64771478352357,0.242081041222406,-0.712548550015269,0.582472872698929,0.297986173162798,-0.199159746544069
"65",-1.45990678367945,-2.36568612968566,-1.32420132255089,1.1466185322872,-0.00790282976025057,1.91578867004989,-0.879080290733182,-1.40306050691041,0.122158174752377,0.290315647564672,-0.47478313193019
"66",-1.17862866506721,-1.21659500982577,-1.54493275161945,0.0631827767136126,-1.98382882416746,1.29882804191527,-0.550238125249842,-0.280855463274604,-1.03423395524304,0.302293143966927,-1.38095863754629
"67",-1.08596620707657,-1.21659500982577,-1.54493275161945,-0.678834038024596,-1.07016837002883,1.29882804191527,-0.550238125249842,-0.280855463274604,-1.03423395524304,0.302293143966927,-0.0743288242155132
"68",-0.956857656452765,-0.459252083733468,-1.40962027906588,-0.539928686193952,-1.68224002930429,1.26673420222861,-0.550238125249842,-0.221664071684355,0.250344213712281,0.300043562734603,-0.46447848986167
"69",-0.563378304113311,-0.459252083733468,-1.40962027906588,-0.980809769022543,-0.794617542256435,1.26673420222861,-0.550238125249842,-0.221664071684355,0.250344213712281,0.302293143966927,0.334309046397959
"70",-0.589273777986446,-0.459252083733468,-1.40962027906588,-0.529332892014464,-0.973073530473096,1.26673420222861,-0.550238125249842,-0.221664071684355,0.250344213712281,0.302293143966927,-0.328429517792662
"71",-0.761791727235744,0.283505232480178,-1.36131624718601,0.241145347827131,-3.608297729955,0.884586031474333,-0.550238125249842,-0.532569837198508,0.376511490782369,0.258664908072019,-0.775309904269958
"72",-0.490240861337841,0.283505232480178,-1.36131624718601,-0.415097324886966,-2.01165992236202,0.884586031474333,-0.550238125249842,-0.532569837198508,0.376511490782369,0.23558304147952,-0.13388885625638
"73",-0.74440968288998,0.283505232480178,-1.36131624718601,-0.261113009672644,-3.33477057918664,0.884586031474333,-0.550238125249842,-0.532569837198508,0.376511490782369,0.282632415373839,-1.10267406983254
"74",-0.394219073228176,0.283505232480178,-1.36131624718601,-0.000738223282821777,-3.71066586506888,0.884586031474333,-0.550238125249842,-0.532569837198508,0.376511490782369,0.236371681941502,-0.583704503139921
"75",-0.813291736298874,0.503990869227443,-1.08096690105772,0.0390887522992128,-3.76435450625988,0.4804765700919,-0.295168325444688,0.138879960892991,0.165115149078133,0.295827295326357,-0.76051696796162
"76",-0.727170770713877,0.503990869227443,-1.08096690105772,0.0575194580829425,-0.465239232336841,0.586830967536129,-0.295168325444688,0.138879960892991,0.165115149078133,0.25697919654294,-0.300269888624362
"77",-0.697007240425585,0.503990869227443,-1.08096690105772,0.0475999733941173,0.360212344114045,0.391490883303325,-0.295168325444688,0.138879960892991,0.165115149078133,0.224283678668871,0.185455079918824
"78",-0.768070309728887,0.503990869227443,-1.08096690105772,-0.151696598578341,-0.436386382561209,0.408926392525205,-0.295168325444688,0.138879960892991,0.165115149078133,0.26950196230705,-0.0694603827808582
"79",-0.96842641392527,0.503990869227443,-1.08096690105772,-0.0192900574599555,-0.175835570212666,0.786255725991312,-0.295168325444688,0.138879960892991,0.165115149078133,0.267629589595751,0.236117315419229
"80",-0.785389246430338,0.503990869227443,-1.08096690105772,-0.545989092545884,-0.803540489982564,0.586830967536129,-0.295168325444688,0.138879960892991,0.165115149078133,0.299554004952547,-0.270749036909279
"81",-1.11495151760281,-0.745383089435839,-1.20749797408583,0.66116364251926,-0.948451158877571,0.923916941981538,-0.550238125249842,-0.739340844364991,0.292621127215307,0.302293143966927,-1.17350154083132
"82",-1.07728153012195,-0.745383089435839,-1.20749797408583,0.517073047546526,0.267528347542175,0.923916941981538,-0.550238125249842,-0.739340844364991,0.292621127215307,0.298149577711894,-0.655876001975044
"83",-1.16904961356617,-0.745383089435839,-1.20749797408583,0.080151148916212,-1.01325608339933,0.923916941981538,-0.550238125249842,-0.739340844364991,0.292621127215307,0.302293143966927,-0.775309904269958
"84",-1.18290712300231,-0.745383089435839,-1.20749797408583,-0.112633581839638,-0.404523297717185,0.923916941981538,-0.550238125249842,-0.739340844364991,0.292621127215307,0.281739124453728,-0.590339173895184
"85",-1.01920159516484,-0.847296895159252,-0.946515335821379,0.202214062229872,-0.359566642306148,0.697405319940521,-0.879080290733182,-1.06471224156543,0.0789696253224004,0.302293143966927,-0.178270003092286
"86",-0.961192344978454,-0.847296895159252,-0.946515335821379,0.531856068900706,-0.104245725855907,0.55992173404599,-0.879080290733182,-1.06471224156543,0.0789696253224004,0.287221466941447,-0.823041014749421
"87",-1.00755550559658,-0.847296895159252,-0.946515335821379,-0.334811581096909,-0.461604698423744,0.555531206008659,-0.879080290733182,-1.06471224156543,0.0789696253224004,0.299325481199202,0.304808103814728
"88",-0.859129752300444,-0.847296895159252,-0.946515335821379,-0.179288496556411,-0.0839416605582652,0.246657575361247,-0.879080290733182,-1.06471224156543,0.0789696253224004,0.296580040851619,-0.396049734533666
"89",-0.967280944546807,-1.20140873017607,-0.522957816020224,1.02422053762832,0.600953696568274,0.078037953503242,-1.34255729172209,-0.840087771746907,-0.230050476903158,0.302293143966927,-1.10871470941176
"90",-0.997502158700799,-1.20140873017607,-0.522957816020224,1.11523326186652,0.0882828096261487,0.0741338709656544,-1.34255729172209,-0.840087771746907,-0.230050476903158,0.299554004952547,-1.04927287719174
"91",-1.05482351871279,-1.20140873017607,-0.522957816020224,0.241145347827131,0.164334723701186,-0.109568393264551,-1.34255729172209,-0.840087771746907,-0.230050476903158,0.286825931613709,-0.324647256217122
"92",-1.13576716999555,-1.20140873017607,-0.522957816020224,0.224481353093439,0.346972189578917,-0.109688269616449,-1.34255729172209,-0.840087771746907,-0.230050476903158,0.291334447222538,-0.444058670766333
"93",-1.1049397861306,0.708533637220194,-0.783416319388294,0.275762144638665,-0.178887494405739,0.205805188033838,-0.550238125249842,-0.840087771746907,-0.0520107828731439,0.296121900119971,-0.45219655679605
"94",-1.28058134558249,0.708533637220194,-0.783416319388294,-0.0493403099450615,-1.19029505996932,0.205805188033838,-0.550238125249842,-0.840087771746907,-0.0520107828731439,0.300435075533773,-0.906660204199001
"95",-1.09503245710628,0.708533637220194,-0.783416319388294,0.00496226456181558,0.420622347288688,0.17989080433093,-0.550238125249842,-0.840087771746907,-0.0520107828731439,0.302293143966927,-0.0183976809284518
"96",-0.61190536248543,-1.41435401516654,-0.990929055905646,0.525139556634049,-0.0553657719847438,0.117428615776286,-1.34255729172209,-0.784636806847864,-0.140536065005905,0.168859275301744,-0.792736182627942
"97",-0.639226173005261,-1.41435401516654,-0.990929055905646,-0.118409891263487,0.248815494085542,0.117428615776286,-1.34255729172209,-0.784636806847864,-0.140536065005905,0.285671595250718,0.0954767143062363
"98",-0.616514071602033,-1.41435401516654,-0.990929055905646,2.28057391891921,0.392851767541606,0.117428615776286,-1.34255729172209,-0.784636806847864,-0.140536065005905,0.302293143966927,-1.55352964324926
"99",-0.796552426998333,-1.41435401516654,-0.990929055905646,2.00151760223043,-0.790174237343672,0.117428615776286,-1.34255729172209,-0.784636806847864,-0.140536065005905,0.291268742433625,-1.82795038979315
"100",-0.878345200629397,-1.41435401516654,-0.990929055905646,1.52927437669818,0.0726391537909502,0.117428615776286,-1.34255729172209,-0.784636806847864,-0.140536065005905,0.302293143966927,-0.912028577811943
"101",-0.520643396099471,-0.0168490093827489,-0.217888160061437,0.66116364251926,0.474789218428586,-0.30835737172121,-0.295168325444688,0.0485356717094402,1.05619448837927,0.295303387657884,-0.213233355803468
"102",-0.642130064938788,-0.0168490093827489,-0.217888160061437,0.732343733825894,0.288327796888452,-0.256836679925601,-0.295168325444688,0.0485356717094402,1.05619448837927,0.297986173162798,-0.555256043267087
"103",-0.321290215050199,-0.0168490093827489,-0.217888160061437,0.224481353093439,0.583788470402556,-0.350944611693116,-0.295168325444688,0.0485356717094402,1.05619448837927,-1.92639434565104,-0.0121236136409144
"104",-0.357333993555449,-0.0168490093827489,-0.217888160061437,-0.15604753289343,0.621691942032458,-0.350944611693116,-0.295168325444688,0.0485356717094402,1.05619448837927,0.294353263549786,0.378221735981821
"105",-0.549727192031172,-0.0168490093827489,-0.217888160061437,-0.112633581839638,0.669690055647738,-0.563161290292771,-0.295168325444688,0.0485356717094402,1.05619448837927,0.288506121682648,0.234768150872778
"106",-0.573451568378785,-0.0168490093827489,-0.217888160061437,-0.58091671798649,0.787258388702127,-0.820716474018183,-0.295168325444688,0.0485356717094402,1.05619448837927,0.292975982652793,0.716561121751392
"107",-0.455348594172252,-0.0168490093827489,-0.217888160061437,-0.603769652381286,0.703896665579206,-0.731331728613794,-0.295168325444688,0.0485356717094402,1.05619448837927,0.298280286483008,0.924321895730654
"108",-0.578536419663172,-0.0168490093827489,-0.217888160061437,-0.170566023696175,0.579949413882876,-0.807131267530327,-0.295168325444688,0.0485356717094402,1.05619448837927,0.271938669633303,0.456821621118145
"109",-0.589779308139577,-0.0168490093827489,-0.217888160061437,0.319876135610344,0.79401735332794,-0.554073504111121,-0.295168325444688,0.0485356717094402,1.05619448837927,0.296874474187844,0.226650113424387
"110",-0.255670470865804,-0.0168490093827489,-0.217888160061437,-0.023576745571277,0.691377218470001,-0.470510774671717,-0.295168325444688,0.0485356717094402,1.05619448837927,0.283690331923467,0.620903386126545
"111",-0.668733824097753,-0.0168490093827489,-0.217888160061437,-0.0723040153088873,-0.1546299121301,-0.30835737172121,-0.295168325444688,0.0485356717094402,1.05619448837927,0.291137322837446,0.322827399174594
"112",-0.700161292426498,0.184549902056263,0.033348983539028,0.645268259774623,0.50926116231104,-0.376517803237239,-0.0867611242609337,0.345692534853406,-0.230050476903158,0.298018855724858,-0.0873813960431791
"113",-0.607192038214666,0.184549902056263,0.033348983539028,-0.487075375069596,0.721617150831786,-0.615649047042613,-0.0867611242609337,0.345692534853406,-0.230050476903158,0.295925504383428,0.690080113938219
"114",-0.334914154800917,0.184549902056263,0.033348983539028,-0.221568009577715,0.765097051829069,-0.468400121206677,-0.0867611242609337,0.345692534853406,-0.230050476903158,0.302293143966927,0.77805801824057
"115",-0.540834435652313,0.184549902056263,0.033348983539028,0.0120827452958609,0.560617939558609,-0.693577730842102,-0.0867611242609337,0.345692534853406,-0.230050476903158,0.275435488703406,-0.0405450812524072
"116",-0.454970516549354,0.184549902056263,0.033348983539028,-0.464519658450894,0.636611014321031,-0.531208455157903,-0.0867611242609337,0.345692534853406,-0.230050476903158,0.120772662118901,0.643227631403604
"117",-0.577092956544834,0.184549902056263,0.033348983539028,-0.0996505722820347,0.315655666669893,-0.340460273035109,-0.0867611242609337,0.345692534853406,-0.230050476903158,0.290512897260864,0.195158864712196
"118",-0.513480954689513,0.184549902056263,0.033348983539028,-0.325935472099245,0.529204854138419,-0.328752716743942,-0.0867611242609337,0.345692534853406,-0.230050476903158,0.294484356670756,-0.0646061419733741
"119",-0.580621535870859,0.184549902056263,0.033348983539028,-0.549020843498796,0.329150442416874,-0.520404441576407,-0.0867611242609337,0.345692534853406,-0.230050476903158,0.097015539719234,0.601527036072177
"120",-0.53293941942458,0.184549902056263,0.033348983539028,-0.765404133059645,0.141887743506197,-0.32080943009409,-0.0867611242609337,0.345692534853406,-0.230050476903158,0.284582276168006,0.399139796528449
"121",-0.875723137722799,1.39558506014938,0.332639649759014,-0.552053627240334,0.251166329888561,-0.692592355810584,-1.34255729172209,-1.7533333812087,0.334676113641291,0.276798349860819,0.489568596581227
"122",-0.858225122913599,1.39558506014938,0.332639649759014,-0.351107467576977,0.558672179548837,-0.742767366269405,-1.34255729172209,-1.7533333812087,0.334676113641291,0.238084459908053,0.477947080241084
"123",-0.737645685271918,1.39558506014938,0.332639649759014,-0.415097324886966,0.721617150831786,-0.838394210932867,-1.34255729172209,-1.7533333812087,0.334676113641291,0.239521441942025,0.857909044166849
"124",-0.515322703611413,1.39558506014938,0.332639649759014,-0.573312090730568,0.792330226073532,-0.969478855983353,-1.34255729172209,-1.7533333812087,0.334676113641291,0.212640321377014,1.43815955324224
"125",-0.711067644799293,1.39558506014938,0.332639649759014,-0.538414229001018,0.771947927328093,-0.91139529525579,-1.34255729172209,-1.7533333812087,0.334676113641291,0.243925069680757,0.825102122459117
"126",-0.461276029229726,1.39558506014938,0.332639649759014,-0.377837972824206,0.64031963845589,-0.923815661250432,-1.34255729172209,-1.7533333812087,0.334676113641291,0.2630039205069,0.539760579480685
"127",-0.0776995528367684,1.39558506014938,0.332639649759014,-0.950622893459035,0.768526072675076,-1.15710273612556,-1.34255729172209,-1.7533333812087,0.334676113641291,0.17358180847613,1.5551151881399
"128",-0.263597927744425,1.19157444988211,0.687010208739096,-0.824631240559692,0.77536264567843,-1.12458688459602,-0.550238125249842,0.374725275733474,1.17037394858242,0.286595146777939,0.787767464550763
"129",-0.158262569524555,1.19157444988211,0.687010208739096,0.260547334369972,0.822435694614849,-1.09967400101437,-0.550238125249842,0.374725275733474,1.17037394858242,0.302293143966927,0.603691138297684
"130",0.302500984985235,1.19157444988211,0.687010208739096,-0.912637826395524,0.753038609123318,-0.93594533985834,-0.550238125249842,0.374725275733474,1.17037394858242,0.302293143966927,0.895535113076575
"131",-0.137923223859787,1.19157444988211,0.687010208739096,0.297846463776472,0.824092100275116,-0.810540116743565,-0.550238125249842,0.374725275733474,1.17037394858242,0.296220086801711,0.270817092011249
"132",0.442569315931368,1.19157444988211,0.687010208739096,0.113991176687827,0.804103772424745,-0.681706052482492,-0.550238125249842,0.374725275733474,1.17037394858242,0.302293143966927,0.225293248794064
"133",0.116966874219294,1.19157444988211,0.687010208739096,0.178493881755828,0.807452151619328,-0.636239164451816,-0.550238125249842,0.374725275733474,1.17037394858242,0.265486409442842,0.0628734664965405
"134",-0.152064903123026,1.19157444988211,0.687010208739096,-0.625152114576537,0.765097051829069,-0.526098710880633,-0.550238125249842,0.374725275733474,1.17037394858242,0.275269187797477,0.564300083287265
"135",0.349815054721547,1.19157444988211,0.687010208739096,-0.725106161875233,0.815793264184345,-0.621486061375825,-0.550238125249842,0.374725275733474,1.17037394858242,-0.230943706092258,0.799344515599496
"136",0.0909532979682803,1.19157444988211,0.687010208739096,0.126648098381277,0.812461916431828,-0.817376682025233,-0.550238125249842,0.374725275733474,1.17037394858242,0.295008596270907,0.765350451709595
"137",-0.162245008922679,1.19157444988211,0.687010208739096,-0.443519090630331,0.732158111200277,-0.948154924698481,-0.550238125249842,0.374725275733474,1.17037394858242,0.240068443830262,0.759452532800833
"138",-0.121528524710974,1.19157444988211,0.687010208739096,0.292330517759129,0.815793264184345,-1.06191930083482,-0.550238125249842,0.374725275733474,1.17037394858242,0.293074408531655,0.514853804184647
"139",-0.28059403897401,1.19157444988211,0.687010208739096,-0.571791944464227,0.812461916431828,-1.25299193004039,-0.550238125249842,0.374725275733474,1.17037394858242,0.286364320738475,1.14609810311168
"140",0.0798249967219049,1.19157444988211,0.687010208739096,-0.135761340486214,0.807452151619328,-1.25288085771986,-0.550238125249842,0.374725275733474,1.17037394858242,0.302293143966927,0.90638859313449
"141",-0.210142870642076,1.19157444988211,0.687010208739096,-0.102534049744389,0.733908359208235,-1.31706674524457,-0.550238125249842,0.374725275733474,1.17037394858242,0.273238592454859,1.35421022603372
